smiles	valid_action_count	positive_delta_count	positive_action_fraction	best_delta_qed
CCc1ccc(C(CN)N2CCCC2)cc1	1	0	0.0	-0.06702371769209836
CC(O)c1ccc(Cl)cc1Cl	3	0	0.0	-0.00013047198440196972
Nc1nn(CCC(=O)O)cc1Cl	3	3	1.0	0.07087330844872397
O=C(O)Cc1cncnc1	3	2	0.6666666666666666	0.12083927471952305
Cc1cc(N)c(Br)cc1Br	1	0	0.0	-0.04793053095344513
O=C(O)[C@@H](CO)c1ccccc1	6	6	1.0	0.1074223730575472
CC(O)C(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)O	6	3	0.5	0.07946088126000639
Cc1c(CN)n(C)c2ccccc12	1	0	0.0	-0.10718727230883252
NCC(CO)CO	3	3	1.0	0.1690343670689684
O=C(Cl)CCc1ccc(Cl)cc1	1	1	1.0	0.0016612124673758277
OB(O)c1cc(Br)ccc1F	1	0	0.0	-0.12043422550689331
O=C(O)c1cc(S(=O)(=O)NCC2CCCO2)ccc1Br	1	0	0.0	-0.001044140005196037
Cc1cc(Cl)c(C(=O)O)cc1[N+](=O)[O-]	1	0	0.0	-0.02382304684589276
Cc1c(-c2ccccc2)n[nH]c1CO	3	1	0.3333333333333333	0.05947598354968975
CS(=O)(=O)Nc1cc(N)ccc1Cl	1	0	0.0	-0.041739238108583265
Nc1cc(Br)c(C(F)(F)F)cc1F	1	0	0.0	-0.040602022263810156
CCC(CO)NC(=O)Cc1ccc(N)cc1	3	2	0.6666666666666666	0.10252367534113394
Cc1nc2ccc(Br)cc2c(=O)n1N	1	0	0.0	-0.09869859506593459
Cc1occ(C(F)(F)F)c1CC(=O)O	3	2	0.6666666666666666	0.039880161012923576
CC1(CN)CCCCC1(F)F	1	0	0.0	-0.09671900987514115
CC(C)C(N)C(CO)C(C)C	3	3	1.0	0.07891578291931434
O=C(O)c1ccc(Cl)nc1Nc1ccccc1I	1	1	1.0	0.20565919430141333
NCc1cc(OC2CCC2)ccn1	1	0	0.0	-0.0747995794104086
Oc1ccccc1Oc1ccccn1	2	1	0.5	0.026074277548662872
O=C(O)CCn1cnnn1	3	2	0.6666666666666666	0.10295070383340299
O=C(O)C1CCC(F)(F)CC1	3	2	0.6666666666666666	0.07560737348479796
CN(C)C(=O)CCOc1ccc(N)cc1Cl	1	0	0.0	-0.03266372150635244
O=C(O)Cc1ccc(N2CCCC2=O)cc1	3	2	0.6666666666666666	0.034944330334018336
O=C(O)CSCC(=O)N1CCOCC1	3	2	0.6666666666666666	0.059758791303180736
Cc1nn(CCCN)c(C)c1Cl	1	0	0.0	-0.07517886120461925
CCCn1cc(CN)c(C)n1	1	0	0.0	-0.06668550772678705
Cc1cc(C(=O)O)cc(O)n1	2	2	1.0	0.10299593131340234
CCCC(CCC)CC(=O)O	3	2	0.6666666666666666	0.07571722788580504
Cc1ccc(C(C)CC(=O)[O-])c(O)c1	5	4	0.8	0.06716141172154455
O=Cc1ccc(O)c(C(F)(F)F)c1	2	1	0.5	0.012518594617662915
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO	2	0	0.0	-0.03923831991516924
C=CC(C)(CC)C(=O)O	1	0	0.0	-0.14544651602017544
Cc1cc(I)c(O)c(C(=O)O)c1	3	2	0.6666666666666666	0.03671104797151781
CCCC(OCC)C(=O)O	3	2	0.6666666666666666	0.09250409112545677
COc1cc(O)cc(C#N)c1	2	1	0.5	0.061312732516745516
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1C[C@H]2O	2	0	0.0	-0.02435644514778379
Cc1ccc(C)c(Oc2cccc(Cl)c2C=O)c1C	1	1	1.0	0.0387523386464943
CCOc1ccc(OC(C)C(=O)O)cc1	3	2	0.6666666666666666	0.04021360798053153
OC1(C2CCC2)CCNCC1	2	2	1.0	0.07625270701674836
O=C(OCC1c2ccccc2-c2ccccc21)N1CCCC(C2(C(=O)O)CC2)C1	1	0	0.0	-0.1802357296620991
Nc1ccccc1OCc1cccc(Cl)c1	1	0	0.0	-0.008656352401186895
NCCCCOCc1ccccc1	1	0	0.0	-0.033249255670635636
Sc1nc2cc(Cl)cc(Cl)c2[nH]1	1	1	1.0	0.0005981505925513053
NCCC(O)c1cn2ccccc2n1	3	3	1.0	0.10148981689704706
O=C(O)CCN1CCNCC1	3	3	1.0	0.09011663694661276
CC1(C)OB(c2c(F)cc(Br)cc2F)OC1(C)C	1	0	0.0	-0.010716095250479118
COc1ccc(C(C)C(=O)O)c(C)c1	3	2	0.6666666666666666	0.05930382743308282
CSc1cc(Cl)ccc1N	1	0	0.0	-0.013320080489026886
CC(C)Cc1ccc(C(=O)CBr)cc1	1	1	1.0	0.2835281797798367
Cc1ccc(C2CC2C(=O)O)cc1	3	2	0.6666666666666666	0.07526588176486526
Brc1ccc2cc(I)cnc2c1	1	1	1.0	0.024399020345259648
CC(C)(C)OC(=O)N(CCN)OCc1ccccc1	1	0	0.0	-0.21261210939139596
Cc1ccc(Cl)cc1C(=O)Cl	1	1	1.0	0.0006105004378205159
CC1CC(CN)CN1Cc1ccccc1	1	0	0.0	-0.08121386814434128
CC1(C(=O)O)CC(c2ccccc2F)=NO1	1	0	0.0	-0.08462498011281028
CC(C)COC(C(=O)O)c1ccccc1	1	0	0.0	-0.08685918507823409
NCc1ccc(CN2CCCCCCC2)cc1	1	0	0.0	-0.09189904570486085
O=C(NCc1cccc(O)c1)c1ccncc1	2	2	1.0	0.10413502597821656
CC1(C)CCCC(N)(CO)C1	3	2	0.6666666666666666	0.07331344440808618
O=C(O)C1CCC1c1ccc(F)cc1	3	2	0.6666666666666666	0.05660004013562547
Clc1ccc2c(c1)C(Br)CC2	1	1	1.0	0.02170940235439578
Nc1ccc(S(=O)(=O)NCc2ccc(Cl)cc2)cc1	1	0	0.0	-0.016008036435044337
CCN(CCC(=O)O)CC(=O)Nc1c(C)n[nH]c1C	3	1	0.3333333333333333	0.06578352266237553
Clc1cccc(C2CCCN2)c1	1	0	0.0	-9.508760831078433e-05
CC(C)(C)c1cc(CN)n[nH]1	1	0	0.0	-0.02744235593917055
COC(=O)C1(c2cc(F)cc(Br)c2)CC1	1	0	0.0	-0.060746777827573095
NC(Cc1cccc(Br)c1)C1COc2ccccc2O1	1	0	0.0	-0.0017012862083184421
CCOC(=O)C(=O)C(C)C#N	1	1	1.0	0.08052192961494414
NCCc1ccc(F)cc1Cl	2	0	0.0	-0.01392394197539415
O=C(O)C1CNCC1C1CCCCC1	3	3	1.0	0.053641500528260666
CCC(C)(C)CC(=O)O	3	2	0.6666666666666666	0.09048614484887885
CC(C)Nc1c(N)cccc1Cl	1	0	0.0	-0.018881901243600452
Nc1ncc(C2(O)CCC2)s1	2	2	1.0	0.09353151787881386
NCCn1cc(Br)ccc1=O	1	0	0.0	-0.08519768653950188
O=C=Nc1ccc(I)c(Cl)c1	1	1	1.0	0.04755399918493003
NC(c1ccc(Cl)cc1)c1cc(F)cc(C(F)(F)F)c1	1	1	1.0	0.04768071516152661
O=C(O)C1CC2CC2C1	3	2	0.6666666666666666	0.08908746519243615
NCCc1ccc[nH]1	1	0	0.0	-0.000808161696304488
CC(C)(C)OC(=O)N1CCC(Cc2ccccc2)(C(=O)O)CC1	1	0	0.0	-0.14498792706815167
COc1ccc(C(=O)C(C)C)c(Br)c1	1	0	0.0	-0.06779786119253595
CCOC(=O)C(C)(CN)CC(C)C	1	0	0.0	-0.03729880537586083
NCc1c[nH]c2ccccc12	1	0	0.0	-0.030144043033881185
CCOC(=O)Nc1ccc(Br)cc1N	1	0	0.0	-0.08299160993734322
NCc1ccccc1Cl	2	0	0.0	-0.014649224402588423
NC[C@@H]1CCO[C@H]1c1ccccc1	1	0	0.0	-0.09384964682572838
NCc1ccc(Oc2ccc(F)cc2)nc1	1	0	0.0	-0.08878351603165702
C=C1CC[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@@H]1COC(C)=O	2	0	0.0	-0.19917521209708794
COc1ccc2c(c1)c(=O)oc1c(C)c(O)ccc12	2	0	0.0	-0.03469442165307779
C#CCCC1(O)CN(C(=O)OC(C)(C)C)C1	2	0	0.0	-0.14487831835180043
CC(C)c1ccc(C2(C(=O)O)CCC2)cc1	1	0	0.0	-0.11915571495615684
OC(CCNCc1ccccc1)c1ccccc1	2	0	0.0	-0.1426712992650091
Brc1ccccc1CN1CCNCC1	1	0	0.0	-0.092813944589059
CCC(C)(C)c1cc(C(C)=O)c(O)c(C(C)=O)c1	2	0	0.0	-0.06482465854528063
COc1cc([N+](=O)[O-])ccc1I	1	1	1.0	0.03367142479991536
Cc1ccc(C2=NOC(C(=O)O)C2)cc1	3	2	0.6666666666666666	0.0507932333822102
COc1cc(C)c(Br)cc1S(=O)(=O)Cl	1	0	0.0	-0.04319628291742672
Nc1ccc(Br)cc1I	1	1	1.0	0.06722086297439966
Cc1cc2nc(CCl)cc(O)n2n1	2	0	0.0	-0.12246841296887578
O=Cc1cc(Br)cc2cccnc12	1	0	0.0	-0.0794410591366369
NCCc1cc(N)ccc1Cl	2	0	0.0	-0.011077700562372894
C=C1CC1CN	1	0	0.0	-0.060926049683309225
Cc1nccc(C(=O)O)c1O	2	2	1.0	0.15324936490942676
O=C(O)C(F)(F)C1(O)CCNCC1	3	3	1.0	0.16068614154012528
Nc1nc(O)cc(C2CCNC2)n1	2	2	1.0	0.16002957244239757
NC1(CO)C2CC3CC(C2)CC1C3	3	2	0.6666666666666666	0.0678115148778663
O=c1oc(C(F)(F)F)nc2cc(Br)ccc12	1	0	0.0	-0.043410212776939905
Cc1cc(Br)cc2[nH]c(=O)oc12	1	0	0.0	-0.09666325802297426
NC(C(=O)O)c1ccc(I)cc1	2	0	0.0	-0.1107021172520316
ClCc1nnc(-c2cccc(Br)c2)o1	1	0	0.0	-0.060913647389798986
OC1(c2cccnc2)CCc2ccccc21	2	0	0.0	-0.061535774111183716
O=C(O)C(NC1CC1)c1cc(Br)cs1	1	0	0.0	-0.02251692436983954
Fc1cc2[nH]ccc2cc1Br	1	0	0.0	-0.06315225035993877
CC[C@@H](O)C(C)C	2	0	0.0	-0.007027080746922376
Brc1cccc(-c2cc(-c3ccc4c(c3)OCO4)n[nH]2)c1	1	1	1.0	0.027720518171505892
CCCC(C(=O)O)c1ccccc1	3	2	0.6666666666666666	0.07185090993003695
CC(C)(C#N)Cc1ccc(Cl)cc1	2	2	1.0	0.18416432114587822
Nc1c2c(nc3cccc(Cl)c13)CCCC2	1	0	0.0	-0.01053670541913243
CNC(=O)c1cc(CN)n2c1CCCC2	1	0	0.0	-0.006002307059722267
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2	2	0	0.0	-0.2128094149755434
C=CCN(c1ccccc1OC)S(=O)(=O)c1cc(C(=O)OC)ccc1Cl	1	1	1.0	0.006687692668530976
N#Cc1ccc(F)c(F)c1Br	1	0	0.0	-0.028122137058693708
CNC(=O)c1cc(Oc2ccc(CN)cc2)ccn1	1	1	1.0	0.03506146620078121
CCOC(=O)c1sc(-c2ccc(Br)cc2)cc1NC(=O)CCl	1	1	1.0	0.07022355545875747
Fc1cc(Cl)c2c(c1)CCCN2	1	1	1.0	0.000686144950407086
CC1CCCN(CCCCN)C1	1	0	0.0	-0.047473255536054526
O=[N+]([O-])c1cccc2c1CC[C@H]2O	2	0	0.0	-0.0941016606783796
OC1C=CCCC1	2	0	0.0	-0.07164639361364755
O=C(CSC1CCCCC1)c1ccc(O)cc1O	2	2	1.0	0.017474260457506996
NCCN1CCN(c2cccc(Cl)c2)CC1	2	0	0.0	-0.03861186440712194
N#CC1(C(=O)O)CCC1	2	1	0.5	0.0699389553217612
NCC1CC(c2ccccc2)C1	1	0	0.0	-0.09173424874744429
CC1CC1C1CC1CN	1	0	0.0	-0.0714028087340004
Cc1nc2ccc(Br)cc2o1	1	0	0.0	-0.08164567944117884
OC1(Cc2ccccc2)CCCC1	2	0	0.0	-0.04824300184913932
Cc1ccnc(C(=O)CBr)c1	1	1	1.0	0.19457372524532035
O=C1c2ccccc2OCC1Br	1	1	1.0	0.08225583988140672
Cc1nc2sccn2c1CN	1	0	0.0	-0.10111020595176157
C[C@@H](O)c1ccc(O)c([N+](=O)[O-])c1	2	2	1.0	0.10816068072130258
CC(C)(O)c1cccc(C(N)c2ccc(Cl)cc2)c1	3	0	0.0	-0.0016765562073574047
NCc1noc2cc(F)ccc12	1	0	0.0	-0.10328569382961661
NC1(C(=O)O)CC(COCc2ccccc2)C1	1	1	1.0	0.009092927148382501
CC(C)(C)OC(=O)C1(CN)COC1	1	0	0.0	-0.06588307545544325
CC1(C)NCCC1c1cccc(Cl)c1	1	1	1.0	0.005992797862794386
Nc1c(I)cc(F)cc1C(=O)O	1	1	1.0	0.022137342300303064
O=Cc1ccc(-c2ccc([N+](=O)[O-])cc2Br)o1	1	0	0.0	-0.02625096473330235
N#CC(C(=O)c1cccs1)c1ccc(Br)cc1	2	0	0.0	-0.015998240511672757
Nc1ccc(Cl)c(CN2CCCCC2)c1	1	0	0.0	-0.014436587622227659
OC1CNCC2(CCCC2)C1	2	2	1.0	0.07044289242135082
NCC1CCCCN1C(=O)C(F)(F)F	1	0	0.0	-0.09646304302800246
CC(N[C@H](CO)C(C)C)c1cncc(F)c1	3	2	0.6666666666666666	0.043452345791462954
Nc1cccc(Cl)c1	1	0	0.0	-0.010666642229846257
O=C(O)C12CCCC(C1)OC2	1	0	0.0	-0.05024496457859862
N#Cc1cccc(O)c1	2	1	0.5	0.04502482780527106
CCN1CCC(O)CC1	2	1	0.5	0.01715275728526977
COc1cc(CN)ccc1C#N	1	0	0.0	-0.08511055836984638
COc1cccc(COc2ccc(N)cc2Cl)n1	1	0	0.0	-0.01679432764357569
NCCCC1CCCCC1O	3	3	1.0	0.0789081118947016
Nc1cnn(COc2ccccc2Cl)c1	1	0	0.0	-0.03102263873874711
NNc1ccc(Br)cc1	1	0	0.0	-0.07801105737905406
NC(CC(O)c1ccccc1)C(=O)O	5	3	0.6	0.15712726034802016
NCCCNc1cccc2ccccc12	1	1	1.0	0.020791798076563617
Nc1cc(-c2ccccc2Br)n[nH]1	1	0	0.0	-0.0960606197110081
O=C(O)C1CC2CCCC(C1)C2=O	3	2	0.6666666666666666	0.06650863768961368
O=C(O)C(F)(F)CC1CCCO1	1	0	0.0	-0.06266656666273551
Cc1cc(O)c(Br)cc1N	3	2	0.6666666666666666	0.2173047928016646
CC(C)(C)OC(=O)NCC1(CN)CCC1	1	1	1.0	0.009288335531659087
CCCC(C)(N)C#N	1	1	1.0	0.07221528259703336
C[C@@H](N=[N+]=[N-])c1ccccc1Br	1	0	0.0	-0.03412805578276368
O=C(OCC1c2ccccc2-c2ccccc21)N1CC2CC1(C(=O)O)C2	1	0	0.0	-0.15619604715093272
COc1cc(Br)c(S(=O)(=O)Cl)cc1Cl	1	0	0.0	-0.0010632608507767927
Cc1ccc(CCN)cc1O	3	2	0.6666666666666666	0.1354445722941019
COCC(C)(O)CCN	3	3	1.0	0.12899656133428428
NCc1nnc2n1CCC(C(F)(F)F)C2	1	0	0.0	-0.10743044968994331
CNCc1cccc(Br)c1OCc1ccccc1	1	0	0.0	-0.018641800470324044
Nc1nccc2c(Br)ccc(Cl)c12	1	0	0.0	-0.008508640775475307
O=C(O)C1COc2c(O)cccc2C1	5	5	1.0	0.13713902425582003
O=C(O)c1cc(O)ccn1	2	2	1.0	0.15735526418654766
Nc1cc(Br)c(F)cc1F	1	1	1.0	0.06091913323771603
O=C(Nc1cc(C(=O)O)ccc1Cl)OCC1c2ccccc2-c2ccccc21	1	1	1.0	0.06190607321307384
OC1CCNCCC1(F)F	2	2	1.0	0.08184959218700227
CC(C)(O)C12CC3CC(CC(C3)C1)C2	2	0	0.0	-0.06861123182330908
COCOc1ccc(Br)cc1C#N	1	0	0.0	-0.09099859993594062
COC(C)(C)CC(=O)O	3	2	0.6666666666666666	0.09465900006486894
Cc1nn(C(CN)C(C)C)c(C)c1Cl	1	0	0.0	-0.08617051289930244
Clc1nc2cccc(Br)c2o1	1	0	0.0	-0.07445198988771218
CCOC(OCC)C(O)CNC(=O)CCl	2	2	1.0	0.08010167372580601
COC(=O)C1(C(=O)O)CC1	1	0	0.0	-0.09691813722888037
NCc1c(F)cc(Cl)cc1Cl	2	0	0.0	-0.006020383413208763
Cc1cccc2[nH]c(CO)cc12	3	1	0.3333333333333333	0.05581823804841335
O=C(O)C1(S(=O)(=O)c2ccccc2)CCCC1	1	0	0.0	-0.09847405679223287
CCC(C)(CN)N1CCOCC1	1	0	0.0	-0.054220720222809105
Oc1ncnc2cccc(F)c12	2	1	0.5	0.005045368964945229
NCc1nc2cc(F)ccc2o1	1	0	0.0	-0.10328569382961661
NCc1nnc(CCc2ccccc2)o1	1	0	0.0	-0.058662981551737325
NCC1CCC(=O)N1	1	0	0.0	-0.0010451519186043257
COc1ccc(C(=O)CBr)cc1	1	1	1.0	0.23376477306103915
Cn1c(S)nc2cc(Cl)ccc21	1	0	0.0	-0.0033369223415509186
CCN1CCN(c2ccc(CN)cn2)CC1	1	0	0.0	-0.07143735085037017
Cc1cc(Br)ccc1C#N	1	0	0.0	-0.07162663877159015
CC(C(=O)O)c1ccc2c(c1)OCO2	3	2	0.6666666666666666	0.06184939875840867
OCc1cc(N2CCC(O)CC2)ccn1	3	2	0.6666666666666666	0.09069844231601232
O=C(CCl)Cc1ccccc1F	1	1	1.0	0.1612043570139844
O=C1c2ccccc2Cc2cccc(O)c21	2	0	0.0	-0.007231570212786753
Cc1cc(-c2cccnc2)ccc1O	2	1	0.5	0.006483894117023992
O=C(O)c1cnc2c(F)cc(F)cc2c1O	2	2	1.0	0.09999288652158311
NCCc1cc(F)cc2c1OCOC2	1	0	0.0	-0.09220330236051288
NCC1CCc2cn[nH]c2C1	1	0	0.0	-0.01714649251991096
COc1cccc(O)c1C=O	2	1	0.5	0.05924605057544097
NCc1cccc(Oc2ccccc2)c1F	1	0	0.0	-0.0925170827939713
OCc1ccc(O)c(F)c1	3	2	0.6666666666666666	0.12927023152282313
Ic1ccc(CC2CCNC2)cc1	1	0	0.0	-0.06100599245475058
O=C(O)CCCCN1CCOCC1	3	2	0.6666666666666666	0.11319647003922928
O=Cc1ccc(-c2ccc(Br)cc2)s1	1	0	0.0	-0.03267028953257678
Cc1nc(Br)c(CO)[nH]1	3	2	0.6666666666666666	0.0711371993934159
FC(F)(F)Oc1ccc(I)cc1Br	1	1	1.0	0.09766744285891582
Nc1nc(C(=O)CCl)cs1	1	1	1.0	0.18287025239695054
CC(C)(C)c1ccccc1CN	1	0	0.0	-0.1051165641022106
O=C1c2ccccc2-c2c(O)cccc21	2	1	0.5	0.002048667391748471
O=C(O)c1cc(O)c2ccoc2c1	2	2	1.0	0.1360467702983026
CCNC(=O)CCO	3	3	1.0	0.11870477827212589
Cc1ccc(C(N)=S)c(Br)c1	1	0	0.0	-0.0898121572912347
CC(C)(C)OC(=O)NC[C@]1(F)C[C@@H](CN)C1	1	1	1.0	0.011014897222337616
C#CC1(O)CN(C(=O)OC(C)(C)C)C1	2	0	0.0	-0.08627003379093257
OCc1cn(C2CNC2)nn1	3	3	1.0	0.1568679310183172
COC(=O)c1cncnc1O	2	0	0.0	-0.05458025713617287
CC(C)(C)OC(=O)NC[C@@H]1CNC[C@H]1O	2	2	1.0	0.14136883835836922
O=C(O)C1(C2CCNc3ccccc32)CC1	1	0	0.0	-0.0011756223135469535
CC(C)(C)NCCC(=O)O	3	3	1.0	0.08981614245077885
O=Cc1c(F)ccc(F)c1Br	1	1	1.0	0.07082237186621776
N#CCNC(=O)Cn1cc(N)cn1	1	0	0.0	-0.02263107127202091
NCc1cccc2cccnc12	1	0	0.0	-0.10328901394667667
CC(C)(C)C1CCC(N)(C(=O)O)CC1	1	1	1.0	0.008108518661624986
N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21	3	3	1.0	0.08971615038252123
N#CC1(c2ccc(Br)cc2)CCCCCC1	2	1	0.5	0.1695121396068251
O=C(O)C1CC(O)CN1C(=O)Cc1ccccc1F	5	3	0.6	0.028963315211102847
Clc1cc(Br)ccc1C1CCCN1	1	1	1.0	0.018027908810752225
NCc1ccc(C(=O)NCC(=O)O)cc1	4	2	0.5	0.09694467727254463
O=C(O)C1(Cl)CC2CCC1O2	1	0	0.0	-0.13715327858243925
COc1c(Br)ccc(C)c1C(=O)O	1	0	0.0	-0.10016067292862374
OC1CCCCC1C1CCCCN1	2	1	0.5	0.05291911160588869
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1	4	2	0.5	0.011453851438302909
CC(C)(CN)CCCc1ccccc1	1	0	0.0	-0.053751103504041775
CC1CCc2c(O)cccc2N1	2	2	1.0	0.10199581524447587
O=C(O)C(O)Cc1c(F)cccc1Cl	6	5	0.8333333333333334	0.05727140976873768
Oc1nccc2nc(Cl)ccc12	2	1	0.5	0.03370618329204289
Cc1nc(C2CC2C(=O)[O-])n[nH]1	3	3	1.0	0.10237847484073814
CC(C)(C)OC(=O)N1CC[C@@H](O)C1	2	1	0.5	0.0027369516173290087
CCCCC(O)CCC(=O)O	5	5	1.0	0.08553698497419127
NC1CCc2c1ccc(F)c2Br	1	0	0.0	-0.0747333018029126
OCC1CCNc2cc(F)ccc21	3	1	0.3333333333333333	0.05718472728643409
COc1ccc2nc(C)cc(O)c2c1	2	1	0.5	0.028514776597985514
CN1CCN(S(=O)(=O)c2ccc(Cl)c(N)c2)CC1	1	0	0.0	-0.045643418948943526
CC(C)c1cc(C(C)C)c(Br)c(C(C)C)c1	1	1	1.0	0.06532347134314376
Clc1ccccc1-c1nc2ccccc2[nH]1	1	1	1.0	0.010473127624378575
CCOc1ccc(Cl)c(N)c1	1	0	0.0	-0.022821664174209277
CC(N)CC(O)c1ccccc1	2	2	1.0	0.07880036908965926
CCC(C#N)NC	1	1	1.0	0.06918835096973797
O=C(O)CCc1ccc2[nH]ccc2c1	3	2	0.6666666666666666	0.06327715317897675
CC=C[C@@H]1CCC[C@H]1O	2	0	0.0	-0.0915717730538056
NCC1CC2(CCOC2)C1	1	0	0.0	-0.08063973739570773
CC1(C)CCC(O)(C(=O)O)CC1	3	3	1.0	0.08105389401881002
CC(C)(C#N)Nc1ccccc1	1	1	1.0	0.07312841982889573
N#CC(Br)Cc1ccccc1	1	1	1.0	0.16173300026689275
Clc1ccc([C@@H]2CNCCN2)cc1	1	0	0.0	-0.029785563086665245
Fc1cc(Br)cc2nn[nH]c12	1	0	0.0	-0.1024106901129681
CC(N)c1cc(F)ccc1N1CCC(O)CC1	2	1	0.5	0.02420162518394775
Clc1ccc2c(c1)CCN2	1	0	0.0	-0.0044263171281795355
CCOC(=O)c1cc(C)cc(Cl)c1Br	1	1	1.0	0.002394294916583717
OC1CNC(c2ccc(F)c(F)c2)C1	2	1	0.5	0.05182298468382873
O=C(O)CCC(=O)Nc1c(F)cccc1F	3	2	0.6666666666666666	0.011294520451690215
CN1CCN(C(=O)OC(C)(C)C)C(CN)C1	1	0	0.0	-0.09264386731301755
CCSc1ccc(CCl)c(Br)c1	1	0	0.0	-0.014607688620497439
CCCCOCCNc1ccc(Br)cc1	1	0	0.0	-0.04877599600697846
COc1ccc2ncc(Cl)c(O)c2c1	2	1	0.5	0.005021822341267135
NC(c1ccc(Cl)cc1)c1cccc(C(F)(F)F)c1	1	1	1.0	0.04120650828665229
Cc1ccc(N2CCCC2CN)cc1	1	0	0.0	-0.09832764824634044
CC1CC(C)(C(=O)O)C1	1	0	0.0	-0.062107730753813706
Clc1ccccc1CC1CCCCCN1	1	1	1.0	0.010675639626498312
CC(C)(CN)C1CCCC1	1	0	0.0	-0.08148075736989868
CC(C)CC(N)CN	1	1	1.0	0.01860109835415047
CC(C)(C)OC(=O)N1CCC2(CCCCC2N(CC2(C(=O)O)CC2)C(=O)OCC2c3ccccc3-c3ccccc32)CC1	1	0	0.0	-0.07371460225856358
NCC1CN2CCN1CC2	1	0	0.0	-0.05420643195978686
CCCN(CCN)C1CC1	1	0	0.0	-0.06679117221764375
O=C(NCC12CCCC(C(=O)O)(CO1)C2)OCC1c2ccccc2-c2ccccc21	1	0	0.0	-0.07457891627912094
NC1(Cc2cccc(Br)c2)CCOC1	1	0	0.0	-0.09508278538353532
Oc1nnc(S)n1CCc1ccccc1	2	2	1.0	0.10566544155578628
Cc1nn(Cc2ccccc2Cl)c(Cl)c1C(=O)O	1	0	0.0	-0.008306061375946472
NCC1CCN(C2CCOCC2)CC1	1	0	0.0	-0.08143657514429103
OCc1ccc(C2CCNCC2)cc1	3	1	0.3333333333333333	0.0550742005401047
CC(C)(C)OC(=O)NC1(CN)C2CC3CC(C2)CC1C3	1	0	0.0	-0.01761722942787025
OCc1nccn1CC(F)(F)F	3	0	0.0	-0.006257330316141507
O[C@@H]1CCN[C@@H]1c1ccc(Cl)cc1	3	1	0.3333333333333333	0.04609275979144367
O=C(c1ccccc1O)C(F)F	2	1	0.5	0.02913675928062287
CN1CCCC(C(C)(C)C(=O)O)C1	1	0	0.0	-0.06607075729637257
C#CC(C)(O)COC	2	0	0.0	-0.0551641233973405
O=C(Nc1ccc(O)cc1)c1cc([N+](=O)[O-])ccc1Cl	3	2	0.6666666666666666	0.16731598605628284
Cn1ccnc1C(N)c1ccc(Cl)cc1F	1	0	0.0	-0.024598842761916706
Nc1ccnn1Cc1c(Cl)cccc1Cl	1	0	0.0	-0.017686185032313673
Fc1cc(CCCl)ccc1Br	1	0	0.0	-0.04535609352853087
CC(O)CN(C)C(=O)OC(C)(C)C	2	0	0.0	-0.0036572927626525864
CC1CC(C)(O)CCO1	2	1	0.5	0.007833975655043623
CS(=O)(=O)c1cc(Cl)c(Cl)cc1N	1	0	0.0	-0.028192095825550045
Cc1cc(Br)ccc1C=O	1	0	0.0	-0.0710201917161194
O=C(CCl)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O	1	1	1.0	0.0019875005321786654
CC(=O)C1(O)CCC1	2	1	0.5	0.020322268662243292
O=C(O)[C@@H]1C[C@@H]2CC[C@H](C1)O2	3	2	0.6666666666666666	0.08470074004019623
Cc1cc2c(Br)ccc([N+](=O)[O-])c2cn1	1	0	0.0	-0.05102365199526804
CC(C)(C)OC1CC(CN)C1(C)C	1	0	0.0	-0.09251950695017275
CC(C(=O)O)c1cnc2ccccc2c1	3	2	0.6666666666666666	0.04905327543961857
NC1CCSC2(C1)CC(C(=O)O)C2	3	3	1.0	0.05003109793879179
N#C[C@]1(c2ccccc2)C[C@@H](N=[N+]=[N-])C1	1	1	1.0	0.09543091024330164
CC(C)Cn1ccnc1CN	1	0	0.0	-0.06602961809545604
Cc1ccc(Br)c(F)c1C(=O)O	1	0	0.0	-0.09557359848136338
CCc1cccc2c(CCN)c[nH]c12	1	1	1.0	0.0037783490520553187
Cc1ccc(NS(=O)(=O)c2ccc(CN)cc2)c2[nH]cc(C#N)c12	1	1	1.0	0.08826831322239381
CC(C)(N)CN	1	0	0.0	-0.0044108894499869655
CCCC(C)(O)C(=O)O	3	3	1.0	0.10762919696830187
COCc1ccnc(CCN)n1	1	0	0.0	-0.0344296426730365
CC(C)(O)C1CCOC1	2	1	0.5	0.011335074083771768
CCOC(=O)c1sc(CN)nc1C	1	0	0.0	-0.06931525929027893
NCCc1ccc(Br)c(N)c1	2	0	0.0	-0.01204930087784184
O=C(O)c1c(O)cc(=O)n2c1CCC2	2	2	1.0	0.15395856578874823
O=C(CBr)c1ccccc1C(F)(F)F	1	1	1.0	0.24117091503559707
Nc1ccc(Br)cc1-c1nc[nH]n1	1	0	0.0	-0.0993648295444911
